path,size,file_label,infer_time
/Users/ryan/Desktop/oceans/2nd_QC_Tool/refdata/GLODAP_Atl2.mat,11467449,freetext,287.6011848
/Users/ryan/Desktop/oceans/CLIVAR/ODEN05/Tanhua-2009-JGR-114-2008JC004868.pdf,13535216,freetext,285.9850371
/Users/ryan/Desktop/oceans/Moorings/KNOT/KNOT_data_report.pdf,255977,freetext,262.0385733
/Users/ryan/Desktop/oceans/CLIVAR/P02_2013/P02_318M20130321do.pdf,12501303,freetext,248.5591881
/Users/ryan/Desktop/oceans/ar01woce/a5repeat.pdf,3738599,freetext,241.0245697
/Users/ryan/Desktop/oceans/CLIVAR/P14_2007.data/P14_2007_doc.pdf,8103250,freetext,237.4365561
/Users/ryan/Desktop/oceans/PACIFICA/P18_2007.data/p18_33RO20071215do-1.pdf,6013835,freetext,233.7621047
/Users/ryan/Desktop/oceans/GLODAPv2/Data_Products/essd-8-325-2016.pdf,7184739,freetext,233.07512
/Users/ryan/Desktop/oceans/CLIVAR/P16N_2015/33RO20150525_do.pdf,26301522,freetext,211.0335488
/Users/ryan/Desktop/oceans/Benjamin/For_Stew/CdiacBundles/65DK/Metadata_CapSanLorenzo15nov2014.doc,517120,freetext,210.7250497
/Users/ryan/Desktop/oceans/CLIVAR/Met_68_2.data/Meteor-Bericht_M68.pdf,11823947,freetext,197.3239341
/Users/ryan/Desktop/oceans/ANArios_spain/ANAPerez.doc,150528,freetext,191.4325829
/Users/ryan/Desktop/oceans/CLIVAR/P18_2007.data/p18_33RO20071215do-1.pdf,6013835,freetext,191.3376269
/Users/ryan/Desktop/oceans/Atlantic_CDIAC_ODV_Collection/atlantic_cdiac_woce.dob,4642550,freetext,191.0535192
/Users/ryan/Desktop/oceans/CLIVAR/ISSS_08/Cruise_report_ISSS-08.pdf,7732111,freetext,185.5358782
/Users/ryan/Desktop/oceans/CARINA/P.Siedlecki/ANAPerez.doc.txt,150528,freetext,182.4853971
/Users/ryan/Desktop/oceans/2nd_QC_Tool/refdata/GLODAP_Ind.mat,6683818,freetext,169.129029
/Users/ryan/Desktop/oceans/CLIVAR/I05_2009.data/i05_33RR20090320do.pdf,15246891,freetext,163.8796859
/Users/ryan/Desktop/oceans/GLODAP_bottle_files/NDP-083.pdf,2873601,freetext,162.7467468
/Users/ryan/Desktop/oceans/CLIVAR/A17_FICARAM_XV_2013/FICARAM_XV_Cruise_Report.pdf,3318965,freetext,161.223742
/Users/ryan/Desktop/oceans/Benjamin/For_Stew/CdiacBundles/35DR/Metadata_PIRATA_6S10W_23may2013.doc,342016,freetext,155.7383592
/Users/ryan/Desktop/oceans/CLIVAR/A20_2012/a20_33AT20120419do.pdf,20102040,freetext,141.9953701
/Users/ryan/Desktop/oceans/CARINA/Pubs/Tanhua_et.al_2009b.pdf,1564092,freetext,141.7063532
/Users/ryan/Desktop/oceans/Benjamin/For_Stew/CdiacBundles/35DR/Metadata_PIRATA_6S10W_19apr2012.doc,3182080,freetext,137.9297438
/Users/ryan/Desktop/oceans/CLIVAR/A22_2012/a22_33AT20120324do.pdf,12427508,freetext,134.936393
/Users/ryan/Desktop/oceans/Benjamin/For_Stew/CdiacBundles/PASR/Metadata_SantaCruz19Feb2014.doc,4957696,freetext,133.4304368
/Users/ryan/Desktop/oceans/KitackLee_Alk_Climatology/ODV_Collection/SurfaceAlkalinityClimatology/SurfaceAlkalinityClimatology.dob,5905755,freetext,133.2698851
/Users/ryan/Desktop/oceans/Pacific_CDIAC_ODV_Collection/pacific_cdiac_woce.dob,6561715,freetext,131.5084291
/Users/ryan/Desktop/oceans/North_Sea/Pelagia_CANOBA/CANOBA.pdf,5527106,freetext,130.8960733
/Users/ryan/Desktop/oceans/2nd_QC_Tool/refdata/CARINA_AMS.mat,5900962,freetext,130.3675849
/Users/ryan/Desktop/oceans/CLIVAR/P10_2011/P10_2011_databook.pdf,30864540,freetext,129.375571
/Users/ryan/Desktop/oceans/Benjamin/For_Stew/CdiacBundles/PASR/Metadata_SantaCruz17jan2014.doc,4957696,freetext,129.2154698
/Users/ryan/Desktop/oceans/2nd_QC_Tool/refdata/CARINA_SO.mat,4988504,freetext,123.994585
/Users/ryan/Desktop/oceans/Benjamin/For_Stew/CdiacBundles/65DK/Metadata_CapSanLorenzo8dec2014.doc,530944,freetext,122.2279711
/Users/ryan/Desktop/oceans/CLIVAR/ARKXXII_2/Sch2008ae.pdf,75292888,freetext,122.0165577
/Users/ryan/Desktop/oceans/CLIVAR/S04P_2011/s04p_320620110219do.pdf,5976508,freetext,113.1646838
/Users/ryan/Desktop/oceans/PACIFICA/All_PACIFICA_Original_Cruise_Data/PACIFICAsource/p18_33RO20071215_hy1.csv,3885812,freetext,113.1168327
/Users/ryan/Desktop/oceans/CLIVAR/A12_ANT_XXII_3/BerPolarforsch2006533.pdf,21753125,freetext,112.4314892
/Users/ryan/Desktop/oceans/PACIFICA/P03_2005.data/P03RevisitDatabook_TEXT.pdf,13248643,freetext,108.9812241
/Users/ryan/Desktop/oceans/GLODAPv2/33AT20060118/CLMD2_33AT20060118do.pdf,8430365,freetext,105.1538582
/Users/ryan/Desktop/oceans/CLIVAR/OVIDE_2012/CATARINA_29AH20120622_cruise_report.pdf,11978654,freetext,105.1274779
/Users/ryan/Desktop/oceans/PACIFICA/P21_2009.data/p21rev_databook.pdf,3158370,freetext,100.8072858
/Users/ryan/Desktop/oceans/NABE.data/info.txt,2042659,freetext,95.65545917
/Users/ryan/Desktop/oceans/CARINA/Pubs/Steinfeldt_et.al_2010.pdf,7359887,freetext,93.2121501
/Users/ryan/Desktop/oceans/CLIVAR/I03I04_2003.data/volume1.pdf,5684068,freetext,92.82252121
/Users/ryan/Desktop/oceans/CLIVAR/A12_35MF20080207/35MF20080207_Cruise_Report.pdf,12412542,freetext,91.73606396
/Users/ryan/Desktop/oceans/CARINA/Pubs/Olsen_2009a.pdf,3031488,freetext,90.87116599
/Users/ryan/Desktop/oceans/Handbook_2007/Guide_all_in_one.pdf,5434312,freetext,85.05492282
/Users/ryan/Desktop/oceans/All_Oceans_GLODAP_gridded_ODV/GLODAP-v1.1/gridded/GLODAP-v1.1_gridded.hob,4306938,freetext,84.82294703
/Users/ryan/Desktop/oceans/Moorings/JKEO_147E_38N/JKEO_147E_38N_Feb2007_Oct2007_Meta.pdf,375592,freetext,84.05029988
/Users/ryan/Desktop/oceans/CLIVAR/A21_JC031/JC031_Final_cruise_report.pdf,13038561,freetext,82.1512239
/Users/ryan/Desktop/oceans/PACIFICA/P02_2004.data/P02_2004ado.pdf,3552091,freetext,81.00158381
/Users/ryan/Desktop/oceans/CLIVAR/ANT_XXIII_7/Lem2009a.pdf,29490446,freetext,80.21546602
/Users/ryan/Desktop/oceans/CARINA/Pubs/Olsen_2009b.pdf,2125035,freetext,78.57762003
/Users/ryan/Desktop/oceans/CLIVAR/I03I04_2003.data/volume2.pdf,24120898,freetext,78.50461388
/Users/ryan/Desktop/oceans/KitackLee_Alk_Climatology/ODV_Collection/SurfaceAlkalinityClimatology/SurfaceAlkalinityClimatology.hob,4916148,freetext,77.77173996
/Users/ryan/Desktop/oceans/CLIVAR/P02_2004.data/P02_2004ado.pdf,3552091,freetext,76.88274026
/Users/ryan/Desktop/oceans/Moorings/SharkTrex1_2/SharkTrex1_2.xls,4025344,freetext,75.1263082
/Users/ryan/Desktop/oceans/CLIVAR/A12_JR239_2010/ANDRX-2jr235_236_23cruisereport.pdf,5363028,freetext,74.3685739
/Users/ryan/Desktop/oceans/CLIVAR/Met_80_1.data/M80_1_Cruise_Report.pdf,1705866,freetext,73.71534491
/Users/ryan/Desktop/oceans/CLIVAR/S04I_2013/S04I_49NZ20130106_databook_.pdf,31780777,freetext,72.80232787
/Users/ryan/Desktop/oceans/CLIVAR/A12_JR239_2010/2010_Meredith_cruise_report_jr235_236_239.pdf,5363028,freetext,72.59465504
/Users/ryan/Desktop/oceans/CARINA/Pubs/Stendardo_et.al_2010.pdf,3812836,freetext,71.42973709
/Users/ryan/Desktop/oceans/p12woce/alkalinity corrections may 2002.doc,2265088,freetext,71.01790524
/Users/ryan/Desktop/oceans/CLIVAR/P06_2009/p06_318M20100105do.pdf,17060286,freetext,66.59272623
/Users/ryan/Desktop/oceans/CARINA/CruiseSummary2.pdf,170613,freetext,66.56537175
/Users/ryan/Desktop/oceans/a02bwoce/a02bdo.pdf,7963961,freetext,64.13648295
/Users/ryan/Desktop/oceans/Model_results/OCIM_DeVries/ocim_gridfiles.mat,2806971,freetext,63.414814
/Users/ryan/Desktop/oceans/CLIVAR/I06S_2008.data/I06S_33RR20080204do.pdf,3265396,freetext,62.59942818
/Users/ryan/Desktop/oceans/CLIVAR/P14S_S04_2012/P14S_S04_49NZ20121128_databook.pdf,31780777,freetext,62.43366408
/Users/ryan/Desktop/oceans/CLIVAR/I09S_2004/i09s_09AR20041223do.pdf,1691836,freetext,61.61178374
/Users/ryan/Desktop/oceans/Moorings/TS_K2/K2 data report.pdf,250129,freetext,60.39977098
/Users/ryan/Desktop/oceans/p17nwoce/p17ndo.pdf,2029374,freetext,59.98118305
/Users/ryan/Desktop/oceans/CLIVAR/I09N_2007.data/I09N_33RR20070322do.pdf,4452370,freetext,59.1345551
/Users/ryan/Desktop/oceans/CLIVAR/I05_2009.data/I05_33RR20090320.exc.csv,3072278,freetext,58.0469079
/Users/ryan/Desktop/oceans/Celtic_Explorer/Celtic_Explorer_2006.xls,1935360,freetext,57.84224987
/Users/ryan/Desktop/oceans/GLODAPv2/GEOSECS_Pacific/GEOSECS_PAC.exc-3.csv,2812957,freetext,57.79738021
/Users/ryan/Desktop/oceans/co2flux_1996_2004/Tellus_B_821_840.pdf,2138650,freetext,56.43007183
/Users/ryan/Desktop/oceans/OISO_line/OISO_20.data/OISO20-CO2WAT-V1.xls,1406976,freetext,56.30879688
/Users/ryan/Desktop/oceans/OISO_line/OISO_17.data/OISO17-CO2WAT-V2.xls,1586688,freetext,54.84679198
/Users/ryan/Desktop/oceans/bakker_ANT.data/ANTX6_fCO2.XLS,2031616,freetext,54.52080107
/Users/ryan/Desktop/oceans/CLIVAR/I05_2002.data/i05_2002ado.pdf,3307333,freetext,53.61643696
/Users/ryan/Desktop/oceans/CLIVAR/ARC01_33HQ20150809/US Arctic GEOTRACES cruise report.pdf,3692707,freetext,52.84916806
/Users/ryan/Desktop/oceans/p11awoce/p11ado.pdf,1742643,freetext,52.66327596
/Users/ryan/Desktop/oceans/CLIVAR/A12_06AQ20120107/A12_06AQ20120107_ANT-XXVIII_3.pdf,14136279,freetext,51.76195216
/Users/ryan/Desktop/oceans/Moorings/Stratus_85W_20S/Stratus_85W_20S_Oct2008_Jan2010_Meta.pdf,340608,freetext,50.05823374
/Users/ryan/Desktop/oceans/GLODAPv2/09AR20030103/i08s_20030103do.pdf,7221149,freetext,50.03937507
/Users/ryan/Desktop/oceans/Historical_C14_obs/Broeckeretal_1960.pdf,1838615,freetext,49.93152881
/Users/ryan/Desktop/oceans/GOMECC2/Cruise_Report_June2014.pdf,4723287,freetext,49.10938096
/Users/ryan/Desktop/oceans/GLODAP_V.1/Pacific/48_GEOSECS_PAC.exc.csv,2812957,freetext,48.63717794
/Users/ryan/Desktop/oceans/Met32_5/06MT19950714_pCO2 data.txt,3175635,freetext,48.37282205
/Users/ryan/Desktop/oceans/Benjamin/For_Stew/CdiacBundles/18VC/2010_Wong_et_al_DSR1.pdf,3208539,freetext,48.02325201
/Users/ryan/Desktop/oceans/CLIVAR/I08S_2003.data/i08s_20030103do.pdf,7221149,freetext,48.01196599
/Users/ryan/Desktop/oceans/CLIVAR/P21_2009.data/p21rev_databook.pdf,3158370,freetext,47.14970422
/Users/ryan/Desktop/oceans/CLIVAR/SR03_2008/sr03_09AR20080322do.pdf,1448243,freetext,46.76905322
/Users/ryan/Desktop/oceans/PACIFICA/SR03_AA0301_2001.data/sr03_09AR20011029_do.pdf,6725453,freetext,45.90389299
/Users/ryan/Desktop/oceans/p18woce_noaa/p18sn_hy1.csv,1563076,freetext,45.41009879
/Users/ryan/Desktop/oceans/CLIVAR/A16N_2013/A16N_A16S_2013_2014_UM_ALKALI_PH_Technical_Report.pdf,7103652,freetext,45.36838603
/Users/ryan/Desktop/oceans/CLIVAR/SR03_AA0301_2001.data/sr03_09AR20011029_do.pdf,6725453,freetext,43.9608953
/Users/ryan/Desktop/oceans/CLIVAR/A12_ANT-XXIV_2/06AQ20071128.CruiseReport.pdf,14570449,freetext,43.43902373
/Users/ryan/Desktop/oceans/PACIFICA/P15S_FR05_2001/sr03_09AR20011029_do.pdf,6725453,freetext,42.89984798
/Users/ryan/Desktop/oceans/OISO_line/OISO_21.data/OISO21-CO2WAT-V1.xls,1572352,freetext,42.15927196
/Users/ryan/Desktop/oceans/Met30_2/kortzinger et al 1996 MC52.pdf,1286032,freetext,41.49223018
/Users/ryan/Desktop/oceans/CLIVAR/I08S_2007.data/i08s_33RR20070204_do.pdf,2288795,freetext,41.41775203
/Users/ryan/Desktop/oceans/Moorings/TAO165E0N/TAO165E0N_Feb2010_Feb2011_Meta.pdf,330476,freetext,41.3900187
/Users/ryan/Desktop/oceans/CLIVAR/A10_2003.data/volume1.pdf,5684068,freetext,40.92102885
/Users/ryan/Desktop/oceans/Model_results/OCIM_DeVries/devries_gbc_14.pdf,2485697,freetext,40.85207009
/Users/ryan/Desktop/oceans/CLIVAR/JR177_2007/jr177.pdf,8364531,freetext,39.03704238
/Users/ryan/Desktop/oceans/CLIVAR/A9.5_2009/A095_740H20090307do.pdf,12956463,freetext,38.35659289
/Users/ryan/Desktop/oceans/CLIVAR/P10_2005.data/WHP_P10_Revisit_Data_book_text.pdf,16066979,freetext,37.97278094
/Users/ryan/Desktop/oceans/Historical_C14_obs/FairhallandYoung_1985.pdf,1770630,freetext,37.91969204
/Users/ryan/Desktop/oceans/GLODAP_V.1/Atlantic/43_GEOSECS_ATL.exc.csv,2170335,freetext,37.88838339
/Users/ryan/Desktop/oceans/OISO_line/OISO_19.data/OISO19-CO2WAT-V1.xls,1513472,freetext,37.61712599
/Users/ryan/Desktop/oceans/a15woce/a15do.pdf,10142625,freetext,37.60001278
/Users/ryan/Desktop/oceans/CLIVAR/A10_2003.data/volume2.pdf,24120898,freetext,37.17978215
/Users/ryan/Desktop/oceans/NOAA_CMDL_1994_2004.data/Clivar01_airwatermet.xls,1019392,freetext,36.33213472
/Users/ryan/Desktop/oceans/p31woce/p31do.pdf,1394446,freetext,35.812222
/Users/ryan/Desktop/oceans/Benjamin/For_Stew/CdiacBundles/18QA/2010_Wong_et_al_DSR1.pdf,3208539,freetext,35.79680681
/Users/ryan/Desktop/oceans/p14swoce_noaa/P14SP15S_31DS19960105.exc.csv,2030343,freetext,35.7669189
/Users/ryan/Desktop/oceans/PACIFICA/49NZ20040901/49NZ20040901_hy1.csv,1178216,freetext,35.44981503
/Users/ryan/Desktop/oceans/CLIVAR/AR04_06MT20040710/AR04_06MT20040710do.pdf,358630,freetext,35.41692209
/Users/ryan/Desktop/oceans/OISO_line/OISO_13.data/OISO13-CO2WAT-V2.xls,1136128,freetext,35.14715004
/Users/ryan/Desktop/oceans/Moorings/GAKOA_149W_60N/GAKOA_149W_60N_Mar2015_Mar2016.csv,581793,freetext,34.60964608
/Users/ryan/Desktop/oceans/CLIVAR/CBL2002/CBL2002cruisereport.pdf,1219418,freetext,34.41481209
/Users/ryan/Desktop/oceans/All_Oceans_GLODAP_ODV/GLODAP-v1.1/bottle/GLODAP-v1.1_bottle.hob,1895446,freetext,33.90019202
/Users/ryan/Desktop/oceans/NOAA_CMDL_1994_2004.data/GasEx98_airwatermet.xls,1173504,freetext,33.60817719
/Users/ryan/Desktop/oceans/bakker_ANT.data/ANTX8_fCO2.XLS,1049088,freetext,33.41187596
/Users/ryan/Desktop/oceans/CLIVAR/ANT_V2_1986/BerPolarforsch198739do.pdf,4299987,freetext,33.00312328
/Users/ryan/Desktop/oceans/Met36_2/mt0362_all.txt,1940066,freetext,32.95793796
/Users/ryan/Desktop/oceans/OISO_line/OISO_16.data/OISO16-CO2WAT-V1.xls,1399296,freetext,32.88600874
/Users/ryan/Desktop/oceans/Moorings/GAKOA_149W_60N/GAKOA_149W_60N_Mar2014_Mar2015.csv,599603,freetext,32.84965992
/Users/ryan/Desktop/oceans/Met36_2/Met36_2_data.txt,1940066,freetext,32.44675517
/Users/ryan/Desktop/oceans/OISO_line/OISO_18.data/OISO18-CO2WAT.xls,1023488,freetext,31.95577192
/Users/ryan/Desktop/oceans/Moorings/GraysRf_81W_31N/GraysRf_81W_31N_Jun2007_Jun2008_Meta.pdf,231673,freetext,31.567307
/Users/ryan/Desktop/oceans/CEND/CEND03b12/CEND_03b_12_meta.xls,1227776,freetext,31.43527293
/Users/ryan/Desktop/oceans/coralC14_data/Doc_Cor_C14.pdf,508814,freetext,31.19903278
/Users/ryan/Desktop/oceans/bakker_ANT.data/ANTXI1_fCO2.XLS,788992,freetext,30.92879415
/Users/ryan/Desktop/oceans/CARINA/IcelandSea/CRR289.pdf,2225211,freetext,30.89053011
/Users/ryan/Desktop/oceans/CARINA/Pubs/Tanhua_et.al_2009c.pdf,3239654,freetext,30.84577465
/Users/ryan/Desktop/oceans/omp_pco2/omp_pco2.dat,2214957,freetext,30.71723294
/Users/ryan/Desktop/oceans/OISO_line/OISO_15.data/OISO15-CO2WAT-V2.xls,1113600,freetext,30.66791296
/Users/ryan/Desktop/oceans/CLIVAR/P09_2010/p09_49RY20100706do.pdf,16966624,freetext,30.64324093
/Users/ryan/Desktop/oceans/CLIVAR/I05_2002.data/CORRECTIONS ON THE CD139 DATA BASE.pdf,779565,freetext,30.45334482
/Users/ryan/Desktop/oceans/OISO_line/OISO_12.data/OISO12-CO2WAT-V4.xls,981504,freetext,30.25204301
/Users/ryan/Desktop/oceans/CLIVAR/P21_325020131025/GT13_EPZT_ODFReport_All.pdf,1474269,freetext,29.95510912
/Users/ryan/Desktop/oceans/NOAA_CMDL_1994_2004.data/PHASE1_airwatermet.xls,961536,freetext,29.87545609
/Users/ryan/Desktop/oceans/Moorings/TAO140W/TAO140W_0N_May2007_Nov2007_Meta.pdf,189179,freetext,29.76112008
/Users/ryan/Desktop/oceans/CARINA/IrmingerSea/CRR289.pdf,2225211,freetext,29.73874569
/Users/ryan/Desktop/oceans/lillooet_ca/lill_all.txt~,2028504,freetext,28.88076782
/Users/ryan/Desktop/oceans/OISO_line/OISO_8.data/OISO08-CO2WAT-V2.xls,905216,freetext,28.70748591
/Users/ryan/Desktop/oceans/bakker_SOIREE.data/SOIREE_fCO2_transect.xls,1078272,freetext,28.68106914
/Users/ryan/Desktop/oceans/p14nwoce/p14ndo.pdf,1865746,freetext,28.67587805
/Users/ryan/Desktop/oceans/p12woce/sr03s04doc.pdf,631951,freetext,28.53813291
/Users/ryan/Desktop/oceans/CLIVAR/S04I_2006/s04i_09ar20060102do.pdf,5934249,freetext,28.29874825
/Users/ryan/Desktop/oceans/NACP_East_Coast_Cruise/GOMECC_Cruise_Report.pdf,1051088,freetext,28.25843406
/Users/ryan/Desktop/oceans/a14a13woce/a14_35A3CITHER3_1do.pdf,7347677,freetext,27.43615723
/Users/ryan/Desktop/oceans/lillooet_ca/lill_all.txt,2028504,freetext,27.40700197
/Users/ryan/Desktop/oceans/CARINA/PolarStar/32PZAWS02I_final.doc,350208,freetext,26.87572384
/Users/ryan/Desktop/oceans/OISO_line/OISO_23.data/OISO23-CO2WAT-V2b.xlsx,1107360,freetext,26.43216801
/Users/ryan/Desktop/oceans/GLODAPv2/09AR20071216/sr03_09AR20071216do.pdf,1603969,freetext,26.38537002
/Users/ryan/Desktop/oceans/CLIVAR/P06EW_2003.data/volume1.pdf,5684068,freetext,26.23169374
/Users/ryan/Desktop/oceans/CLIVAR/S04P_2011/Final Alkalinity Report CLIVAR S4P.docx,1767654,freetext,25.4636569
/Users/ryan/Desktop/oceans/CLIVAR/AR07E_2005/64pe240.pdf,2873818,freetext,25.38217282
/Users/ryan/Desktop/oceans/co2sys/CO2SYS_calc_XLS_v2.3/CO2Sys_v2.3 NH3-H2S.xls,616448,freetext,25.36016631
/Users/ryan/Desktop/oceans/CLIVAR/A16N_2013/33RO20130803do.pdf,4762055,freetext,25.09794617
/Users/ryan/Desktop/oceans/CLIVAR/A20_2012/a20_33AT20120419.exc.csv,788624,freetext,24.92821312
/Users/ryan/Desktop/oceans/co2sys/CO2SYS_calc_XLS_v2.3/CO2Sys_v2.3.xls,589824,freetext,24.88666296
/Users/ryan/Desktop/oceans/OISO_line/OISO_11.data/OISO11-CO2WAT-V3.xls,996352,freetext,24.45104933
/Users/ryan/Desktop/oceans/CLIVAR/SR04_ANTIX_2/sr04_bdo.pdf,3725359,freetext,24.39456797
/Users/ryan/Desktop/oceans/CARINA/Pubs/Tanhua_et.al_2009a.pdf,1056494,freetext,24.32110715
/Users/ryan/Desktop/oceans/a01ewwoce/a01ewdo.pdf,3706051,freetext,24.20197725
/Users/ryan/Desktop/oceans/bakker_ANT.data/ANTXI5_DIC.xls,523776,freetext,24.18147516
/Users/ryan/Desktop/oceans/Moorings/TAO170W_0N/TAO170W_0N_Jul2007_Aug2008_Meta.pdf,205116,freetext,24.03821588
/Users/ryan/Desktop/oceans/MRI_1968_2003/Hakuho_Maru_I/MRI_xco2_metadata.doc,786432,freetext,23.96662784
/Users/ryan/Desktop/oceans/Moorings/Kodiak_152W_57N/Kodiak_152W_57N_May2014_Jan2015.csv,431656,freetext,23.9546802
/Users/ryan/Desktop/oceans/CARINA/Pubs/Hoppema_et.al_2009.pdf,3133391,freetext,23.87976599
/Users/ryan/Desktop/oceans/a06woce/a06_hy1.csv,802430,freetext,23.63103199
/Users/ryan/Desktop/oceans/NOAA_CMDL_1994_2004.data/BLASTIII_airwatermet.xls,873984,freetext,23.48344207
/Users/ryan/Desktop/oceans/CLIVAR/P06_2009/p06_318M20091121do.pdf,42653679,freetext,23.37545919
/Users/ryan/Desktop/oceans/GLODAPv2/Data_Products/essd-8-297-2016.pdf,3759466,freetext,23.30107713
/Users/ryan/Desktop/oceans/Keeling_1957_1963/keeling_65.pdf,645281,freetext,23.22403502
/Users/ryan/Desktop/oceans/CLIVAR/P15S_FR05_2001/sr03_09AR20011029_do.pdf,6725453,freetext,23.2139647
/Users/ryan/Desktop/oceans/CLIVAR/P06EW_2003.data/volume2.pdf,24120898,freetext,22.56155109
/Users/ryan/Desktop/oceans/CLIVAR/I05_2002.data/74AB20020301.exc.csv,1139521,freetext,22.3474071
/Users/ryan/Desktop/oceans/GLODAPv2/GEOSECS_Atlantic/GEOSECS_ATL.exc.csv,2170335,freetext,22.30581689
/Users/ryan/Desktop/oceans/p14nwoce/p14n_hy1.csv,1552990,freetext,22.29250884
/Users/ryan/Desktop/oceans/CLIVAR/ODEN05/ODEN05do.pdf,1180045,freetext,21.93747497
/Users/ryan/Desktop/oceans/NOAA_CMDL_1994_2004.data/BLASTII_airwatermet.xls,621568,freetext,21.84404397
/Users/ryan/Desktop/oceans/AJAX_1983/316N19831007.exc.csv,895658,freetext,21.58036995
/Users/ryan/Desktop/oceans/CARINA/CruiseSummary2.htm,473809,freetext,21.23089695
/Users/ryan/Desktop/oceans/bakker_ANT.data/ANTXI1_DIC.XLS,648192,freetext,21.21640587
/Users/ryan/Desktop/oceans/a14a13woce/A13_35A319950221.exc.csv,720715,freetext,21.05393195
/Users/ryan/Desktop/oceans/CARINA/Pubs/Pierrot.essd-2-177-2010.pdf,1157264,freetext,20.87699413
/Users/ryan/Desktop/oceans/a11_1992woce/a11_74DI19921222do.pdf,1760300,freetext,20.85209703
/Users/ryan/Desktop/oceans/CLIVAR/A12_ANTXX_2/a12_2002ado.pdf,3657198,freetext,20.65297604
/Users/ryan/Desktop/oceans/CARINA/Sonne/ar04_06BE200011do.pdf,1197131,freetext,20.43290186
/Users/ryan/Desktop/oceans/p03woce_tps24_2/p03w_TPS24_hy1.csv,629737,freetext,20.39943027
/Users/ryan/Desktop/oceans/ar07w_1996woce/ar07wfdo.pdf,550018,freetext,19.78122282
/Users/ryan/Desktop/oceans/CLIVAR/A12_JC30_2008/jc030cruisereport2nw2011.pdf,1747193,freetext,19.31056809
/Users/ryan/Desktop/oceans/OISO_line/OISO_14.data/OISO14-CO2WAT-V1.xls,616960,freetext,19.28101015
/Users/ryan/Desktop/oceans/NOAA_CMDL_1994_2004.data/RB9906_airwatermet.xls,632320,freetext,19.20080686
/Users/ryan/Desktop/oceans/Handbook_2007/Korean/CHAP5.Kor.PDF,993452,freetext,19.15357685
